2024-10-22 01:01:55,241 - ERROR - Error: Directory migrations already exists and is not empty
2024-10-22 01:17:13,720 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
2024-10-22 01:17:13,722 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
2024-10-22 01:17:13,725 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x0000023FC7956160>
2024-10-22 01:17:13,725 - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x0000023FC76D0820>
2024-10-22 01:17:13,742 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x0000023FC7951EE0>
2024-10-22 01:17:13,742 - DEBUG - Looking for endpoint for s3 via: environment_service
2024-10-22 01:17:13,742 - DEBUG - Looking for endpoint for s3 via: environment_global
2024-10-22 01:17:13,742 - DEBUG - Looking for endpoint for s3 via: config_service
2024-10-22 01:17:13,743 - DEBUG - Looking for endpoint for s3 via: config_global
2024-10-22 01:17:13,743 - DEBUG - No configured endpoint found.
2024-10-22 01:17:13,744 - DEBUG - Setting s3 timeout as (60, 60)
2024-10-22 01:17:13,745 - DEBUG - Registering retry handlers for service: s3
2024-10-22 01:17:13,745 - DEBUG - Registering S3 region redirector handler
2024-10-22 01:17:13,745 - DEBUG - Registering S3Express Identity Resolver
2024-10-22 01:17:13,746 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000023FC7717D30>
2024-10-22 01:17:13,748 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\bedrock-runtime\2023-09-30\service-2.json.gz
2024-10-22 01:17:13,750 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\bedrock-runtime\2023-09-30\endpoint-rule-set-1.json.gz
2024-10-22 01:17:13,751 - DEBUG - Event creating-client-class.bedrock-runtime: calling handler <function add_generate_presigned_url at 0x0000023FC7951EE0>
2024-10-22 01:17:13,751 - DEBUG - Looking for endpoint for bedrock-runtime via: environment_service
2024-10-22 01:17:13,751 - DEBUG - Looking for endpoint for bedrock-runtime via: environment_global
2024-10-22 01:17:13,751 - DEBUG - Looking for endpoint for bedrock-runtime via: config_service
2024-10-22 01:17:13,751 - DEBUG - Looking for endpoint for bedrock-runtime via: config_global
2024-10-22 01:17:13,751 - DEBUG - No configured endpoint found.
2024-10-22 01:17:13,752 - DEBUG - Creating a regex based endpoint for bedrock-runtime, us-east-1
2024-10-22 01:17:13,753 - DEBUG - Setting bedrock-runtime timeout as (60, 60)
2024-10-22 01:17:13,753 - DEBUG - Registering retry handlers for service: bedrock-runtime
2024-10-22 01:17:13,753 - DEBUG - Iniciando procesamiento del video con session_id: 30bbe36b-1030-481f-9298-a9035b74cbfc
2024-10-22 01:17:13,753 - INFO - Paso 1/5: Descargando audio para session_id: 30bbe36b-1030-481f-9298-a9035b74cbfc
2024-10-22 01:18:51,839 - INFO -  * Restarting with stat
2024-10-22 01:18:52,633 - WARNING -  * Debugger is active!
2024-10-22 01:18:52,637 - INFO -  * Debugger PIN: 782-652-182
2024-10-22 01:18:57,719 - INFO - Cliente conectado
2024-10-22 01:19:01,314 - DEBUG - Generando nuevo session_id: a6f62e4a-7ce4-4963-b00c-2542257b058c
2024-10-22 01:19:01,750 - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
2024-10-22 01:19:01,751 - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
2024-10-22 01:19:01,752 - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
2024-10-22 01:19:01,752 - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
2024-10-22 01:19:01,753 - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
2024-10-22 01:19:01,753 - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
2024-10-22 01:19:01,753 - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
2024-10-22 01:19:01,755 - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
2024-10-22 01:19:01,755 - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
2024-10-22 01:19:01,755 - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
2024-10-22 01:19:01,755 - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
2024-10-22 01:19:01,757 - DEBUG - IMDS ENDPOINT: http://169.254.169.254/
2024-10-22 01:19:01,758 - DEBUG - Looking for credentials via: env
2024-10-22 01:19:01,758 - DEBUG - Looking for credentials via: assume-role
2024-10-22 01:19:01,758 - DEBUG - Looking for credentials via: assume-role-with-web-identity
2024-10-22 01:19:01,758 - DEBUG - Looking for credentials via: sso
2024-10-22 01:19:01,758 - DEBUG - Looking for credentials via: shared-credentials-file
2024-10-22 01:19:01,759 - INFO - Found credentials in shared credentials file: ~/.aws/credentials
2024-10-22 01:19:01,760 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\endpoints.json
2024-10-22 01:19:01,770 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\sdk-default-configuration.json
2024-10-22 01:19:01,771 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000014839D76C10>
2024-10-22 01:19:01,887 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\transcribe\2017-10-26\service-2.json.gz
2024-10-22 01:19:01,961 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\transcribe\2017-10-26\endpoint-rule-set-1.json.gz
2024-10-22 01:19:01,962 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\partitions.json
2024-10-22 01:19:01,963 - DEBUG - Event creating-client-class.transcribe: calling handler <function add_generate_presigned_url at 0x0000014839FB1DC0>
2024-10-22 01:19:01,963 - DEBUG - Looking for endpoint for transcribe via: environment_service
2024-10-22 01:19:01,963 - DEBUG - Looking for endpoint for transcribe via: environment_global
2024-10-22 01:19:01,963 - DEBUG - Looking for endpoint for transcribe via: config_service
2024-10-22 01:19:01,963 - DEBUG - Looking for endpoint for transcribe via: config_global
2024-10-22 01:19:01,963 - DEBUG - No configured endpoint found.
2024-10-22 01:19:01,964 - DEBUG - Setting transcribe timeout as (60, 60)
2024-10-22 01:19:01,965 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\_retry.json
2024-10-22 01:19:01,965 - DEBUG - Registering retry handlers for service: transcribe
2024-10-22 01:19:01,965 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000014839D76C10>
2024-10-22 01:19:01,969 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
2024-10-22 01:19:01,975 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
2024-10-22 01:19:01,977 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
2024-10-22 01:19:01,979 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x0000014839FB6040>
2024-10-22 01:19:01,980 - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x0000014839D1B700>
2024-10-22 01:19:01,994 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x0000014839FB1DC0>
2024-10-22 01:19:01,994 - DEBUG - Looking for endpoint for s3 via: environment_service
2024-10-22 01:19:01,994 - DEBUG - Looking for endpoint for s3 via: environment_global
2024-10-22 01:19:01,994 - DEBUG - Looking for endpoint for s3 via: config_service
2024-10-22 01:19:01,994 - DEBUG - Looking for endpoint for s3 via: config_global
2024-10-22 01:19:01,994 - DEBUG - No configured endpoint found.
2024-10-22 01:19:01,996 - DEBUG - Setting s3 timeout as (60, 60)
2024-10-22 01:19:01,998 - DEBUG - Registering retry handlers for service: s3
2024-10-22 01:19:01,998 - DEBUG - Registering S3 region redirector handler
2024-10-22 01:19:01,998 - DEBUG - Registering S3Express Identity Resolver
2024-10-22 01:19:02,000 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000014839D76C10>
2024-10-22 01:19:02,001 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\bedrock-runtime\2023-09-30\service-2.json.gz
2024-10-22 01:19:02,002 - DEBUG - Loading JSON file: C:\IA\ia-youtube\venv\lib\site-packages\botocore\data\bedrock-runtime\2023-09-30\endpoint-rule-set-1.json.gz
2024-10-22 01:19:02,003 - DEBUG - Event creating-client-class.bedrock-runtime: calling handler <function add_generate_presigned_url at 0x0000014839FB1DC0>
2024-10-22 01:19:02,003 - DEBUG - Looking for endpoint for bedrock-runtime via: environment_service
2024-10-22 01:19:02,003 - DEBUG - Looking for endpoint for bedrock-runtime via: environment_global
2024-10-22 01:19:02,003 - DEBUG - Looking for endpoint for bedrock-runtime via: config_service
2024-10-22 01:19:02,003 - DEBUG - Looking for endpoint for bedrock-runtime via: config_global
2024-10-22 01:19:02,004 - DEBUG - No configured endpoint found.
2024-10-22 01:19:02,004 - DEBUG - Creating a regex based endpoint for bedrock-runtime, us-east-1
2024-10-22 01:19:02,004 - DEBUG - Setting bedrock-runtime timeout as (60, 60)
2024-10-22 01:19:02,005 - DEBUG - Registering retry handlers for service: bedrock-runtime
2024-10-22 01:19:02,005 - DEBUG - Iniciando procesamiento del video con session_id: a6f62e4a-7ce4-4963-b00c-2542257b058c
2024-10-22 01:19:02,005 - INFO - Paso 1/5: Descargando audio para session_id: a6f62e4a-7ce4-4963-b00c-2542257b058c
2024-10-22 01:19:13,409 - INFO - Audio descargado: C:\IA\ia-youtube\modules\..\audios\_kvbBXcrOi4.mp3, Video ID: _kvbBXcrOi4, Título: LE FUE INFIEL A SU ESPOSO CIEGO CON UNA MUJER
2024-10-22 01:19:13,410 - INFO - Paso 2/5: Subiendo audio a S3 para session_id: a6f62e4a-7ce4-4963-b00c-2542257b058c
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <function sse_md5 at 0x000001483A061430>
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <function validate_bucket_name at 0x000001483A0613A0>
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <function remove_bucket_from_url_paths_from_model at 0x000001483A064280>
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001483ACDE1F0>>
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x000001483A10B190>>
2024-10-22 01:19:13,410 - DEBUG - Event before-parameter-build.s3.HeadObject: calling handler <function generate_idempotent_uuid at 0x000001483A0611F0>
2024-10-22 01:19:13,411 - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x000001483A064430>
2024-10-22 01:19:13,411 - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001483ACDE1F0>>
2024-10-22 01:19:13,411 - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'ia-libretos', 'Region': 'us-east-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': True, 'Key': 'audios/_kvbBXcrOi4.mp3', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
2024-10-22 01:19:13,411 - DEBUG - Endpoint provider result: https://ia-libretos.s3.amazonaws.com
2024-10-22 01:19:13,412 - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
2024-10-22 01:19:13,412 - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
2024-10-22 01:19:13,412 - DEBUG - Event before-call.s3.HeadObject: calling handler <function add_expect_header at 0x000001483A061700>
2024-10-22 01:19:13,412 - DEBUG - Event before-call.s3.HeadObject: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001483ACDE220>>
2024-10-22 01:19:13,412 - DEBUG - Event before-call.s3.HeadObject: calling handler <function add_recursion_detection_header at 0x000001483A05BDC0>
2024-10-22 01:19:13,412 - DEBUG - Event before-call.s3.HeadObject: calling handler <function inject_api_version_header_if_needed at 0x000001483A063A60>
2024-10-22 01:19:13,413 - DEBUG - Making request for OperationModel(name=HeadObject) with params: {'url_path': '/audios/_kvbBXcrOi4.mp3', 'query_string': {}, 'method': 'HEAD', 'headers': {'User-Agent': 'Boto3/1.35.44 md/Botocore#1.35.44 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.9.0 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.35.44'}, 'body': b'', 'auth_path': '/ia-libretos/audios/_kvbBXcrOi4.mp3', 'url': 'https://ia-libretos.s3.amazonaws.com/audios/_kvbBXcrOi4.mp3', 'context': {'client_region': 'us-east-1', 'client_config': <botocore.config.Config object at 0x000001483ABCE520>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 's3_redirect': {'redirected': False, 'bucket': 'ia-libretos', 'params': {'Bucket': 'ia-libretos', 'Key': 'audios/_kvbBXcrOi4.mp3'}}, 'input_params': {'Bucket': 'ia-libretos', 'Key': 'audios/_kvbBXcrOi4.mp3'}, 'signing': {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'us-east-1'}]}}}
2024-10-22 01:19:13,413 - DEBUG - Event request-created.s3.HeadObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001483ABCE1F0>>
2024-10-22 01:19:13,413 - DEBUG - Event choose-signer.s3.HeadObject: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000001483A10B190>>
2024-10-22 01:19:13,413 - DEBUG - Event choose-signer.s3.HeadObject: calling handler <function set_operation_specific_signer at 0x000001483A061040>
2024-10-22 01:19:13,413 - DEBUG - Event before-sign.s3.HeadObject: calling handler <function remove_arn_from_signing_path at 0x000001483A0643A0>
2024-10-22 01:19:13,413 - DEBUG - Event before-sign.s3.HeadObject: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001483ACDE220>>
2024-10-22 01:19:13,413 - DEBUG - Calculating signature using v4 auth.
2024-10-22 01:19:13,414 - DEBUG - CanonicalRequest:
HEAD
/audios/_kvbBXcrOi4.mp3

host:ia-libretos.s3.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20241022T061913Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2024-10-22 01:19:13,414 - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20241022T061913Z
20241022/us-east-1/s3/aws4_request
838f2708a7d08b9d4df5368f6b38d843df7fcd73f7793b79eedc4d2c354e83f1
2024-10-22 01:19:13,414 - DEBUG - Signature:
ce9cafbdb4d9e6a3038cefa6bb57143f82dee29312c8ae3d76b22e6a54324e03
2024-10-22 01:19:13,414 - DEBUG - Event request-created.s3.HeadObject: calling handler <function add_retry_headers at 0x000001483A0641F0>
2024-10-22 01:19:13,414 - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=HEAD, url=https://ia-libretos.s3.amazonaws.com/audios/_kvbBXcrOi4.mp3, headers={'User-Agent': b'Boto3/1.35.44 md/Botocore#1.35.44 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.9.0 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.35.44', 'X-Amz-Date': b'20241022T061913Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIAXYKJR3W7KFWCEA6H/20241022/us-east-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=ce9cafbdb4d9e6a3038cefa6bb57143f82dee29312c8ae3d76b22e6a54324e03', 'amz-sdk-invocation-id': b'c382c0b5-8e0a-472c-bd1e-0cda9c381a86', 'amz-sdk-request': b'attempt=1'}>
2024-10-22 01:19:13,414 - DEBUG - Certificate path: C:\IA\ia-youtube\venv\lib\site-packages\certifi\cacert.pem
2024-10-22 01:19:13,896 - DEBUG - Event before-parse.s3.HeadObject: calling handler <function handle_expires_header at 0x000001483A064550>
2024-10-22 01:19:13,897 - DEBUG - Response headers: {'x-amz-id-2': 'YCPOS6T3Vf7X0LFaHOSkwgFszNHcWe/F5frqKmI/2p6T+Kvy05pTvXqUq/ENv8E9pGi8D5B2penVF2D0sA7R4A==', 'x-amz-request-id': 'DSMDZ7TB1CJ0Q99S', 'Date': 'Tue, 22 Oct 2024 06:19:14 GMT', 'Last-Modified': 'Mon, 21 Oct 2024 19:51:57 GMT', 'ETag': '"05d9f0e758daa2e8ed55421b2875c778-3"', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Content-Type': 'binary/octet-stream', 'Server': 'AmazonS3', 'Content-Length': '23201324'}
2024-10-22 01:19:13,897 - DEBUG - Response body:
b''
2024-10-22 01:19:13,897 - DEBUG - Event needs-retry.s3.HeadObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001483ACDE160>
2024-10-22 01:19:13,898 - DEBUG - No retry needed.
2024-10-22 01:19:13,898 - DEBUG - Event needs-retry.s3.HeadObject: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001483ACDE1F0>>
2024-10-22 01:19:13,898 - INFO - El archivo ya está subido a S3: audios/_kvbBXcrOi4.mp3
2024-10-22 01:19:13,898 - INFO - Audio subido a S3: s3://ia-libretos/audios/_kvbBXcrOi4.mp3
2024-10-22 01:19:13,898 - INFO - Paso 3/5: Iniciando transcripción para session_id: a6f62e4a-7ce4-4963-b00c-2542257b058c
2024-10-22 01:19:13,898 - DEBUG - Event before-parameter-build.transcribe.GetTranscriptionJob: calling handler <function generate_idempotent_uuid at 0x000001483A0611F0>
2024-10-22 01:19:13,898 - DEBUG - Calling endpoint provider with parameters: {'Region': 'us-east-1', 'UseDualStack': False, 'UseFIPS': False}
2024-10-22 01:19:13,898 - DEBUG - Endpoint provider result: https://transcribe.us-east-1.amazonaws.com
2024-10-22 01:19:13,898 - DEBUG - Event before-call.transcribe.GetTranscriptionJob: calling handler <function add_recursion_detection_header at 0x000001483A05BDC0>
2024-10-22 01:19:13,898 - DEBUG - Event before-call.transcribe.GetTranscriptionJob: calling handler <function inject_api_version_header_if_needed at 0x000001483A063A60>
2024-10-22 01:19:13,898 - DEBUG - Making request for OperationModel(name=GetTranscriptionJob) with params: {'url_path': '/', 'query_string': '', 'method': 'POST', 'headers': {'X-Amz-Target': 'Transcribe.GetTranscriptionJob', 'Content-Type': 'application/x-amz-json-1.1', 'User-Agent': 'Boto3/1.35.44 md/Botocore#1.35.44 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.9.0 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.35.44'}, 'body': b'{"TranscriptionJobName": "transcripcion-_kvbBXcrOi4"}', 'url': 'https://transcribe.us-east-1.amazonaws.com/', 'context': {'client_region': 'us-east-1', 'client_config': <botocore.config.Config object at 0x000001483A85AB80>, 'has_streaming_input': False, 'auth_type': None, 'unsigned_payload': None}}
2024-10-22 01:19:13,899 - DEBUG - Event request-created.transcribe.GetTranscriptionJob: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001483A85AA90>>
2024-10-22 01:19:13,899 - DEBUG - Event choose-signer.transcribe.GetTranscriptionJob: calling handler <function set_operation_specific_signer at 0x000001483A061040>
2024-10-22 01:19:13,899 - DEBUG - Calculating signature using v4 auth.
2024-10-22 01:19:13,899 - DEBUG - CanonicalRequest:
POST
/

content-type:application/x-amz-json-1.1
host:transcribe.us-east-1.amazonaws.com
x-amz-date:20241022T061913Z
x-amz-target:Transcribe.GetTranscriptionJob

content-type;host;x-amz-date;x-amz-target
1b8d67dde93b104dcaf0018c4e30948f7ae526fb601353963db5bb16e4efca46
2024-10-22 01:19:13,899 - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20241022T061913Z
20241022/us-east-1/transcribe/aws4_request
4db2961b4e2c8c18535687a2c3004817b13b1332856ca802bc84616a36159667
2024-10-22 01:19:13,899 - DEBUG - Signature:
8fc66e8b6704a90426917d21fa6eeb5a45c9b28c65be6bd94d47b971412c46a4
2024-10-22 01:19:13,900 - DEBUG - Event request-created.transcribe.GetTranscriptionJob: calling handler <function add_retry_headers at 0x000001483A0641F0>
2024-10-22 01:19:13,900 - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=POST, url=https://transcribe.us-east-1.amazonaws.com/, headers={'X-Amz-Target': b'Transcribe.GetTranscriptionJob', 'Content-Type': b'application/x-amz-json-1.1', 'User-Agent': b'Boto3/1.35.44 md/Botocore#1.35.44 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.9.0 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.35.44', 'X-Amz-Date': b'20241022T061913Z', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIAXYKJR3W7KFWCEA6H/20241022/us-east-1/transcribe/aws4_request, SignedHeaders=content-type;host;x-amz-date;x-amz-target, Signature=8fc66e8b6704a90426917d21fa6eeb5a45c9b28c65be6bd94d47b971412c46a4', 'amz-sdk-invocation-id': b'46b64886-8807-457a-82e5-24a9854e5f48', 'amz-sdk-request': b'attempt=1', 'Content-Length': '53'}>
2024-10-22 01:19:13,900 - DEBUG - Certificate path: C:\IA\ia-youtube\venv\lib\site-packages\certifi\cacert.pem
